date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
3/9/2015,Quarter2,finishing,Monday,9,0.75,2.9,,0.0,3600.0,0.0,0,0,15.0,0.841
3/9/2015,Quarter2,sweing,Monday,3,0.8,30.1,964.0,5160.0,50.0,0.0,0,1,58.0,0.800842
3/9/2015,Quarter2,sweing,Monday,12,0.8,15.26,1132.0,4080.0,63.0,0.0,0,0,34.0,0.800402
3/9/2015,Quarter2,sweing,Monday,11,0.8,11.41,357.0,3420.0,50.0,0.0,0,0,58.0,0.800035
3/9/2015,Quarter2,finishing,Monday,3,0.8,4.6,,0.0,1440.0,0.0,0,0,12.0,0.795417
3/9/2015,Quarter2,finishing,Monday,4,0.75,3.94,,0.0,960.0,0.0,0,0,8.0,0.795388
3/9/2015,Quarter2,finishing,Monday,1,0.75,3.94,,0.0,960.0,0.0,0,0,8.0,0.794567
3/9/2015,Quarter2,sweing,Monday,9,0.75,18.79,1193.0,6240.0,45.0,0.0,0,0,52.0,0.750396
3/9/2015,Quarter2,sweing,Monday,2,0.7,16.1,817.0,5520.0,30.0,0.0,0,1,45.0,0.700516
3/9/2015,Quarter2,sweing,Monday,10,0.7,21.82,1576.0,6000.0,30.0,0.0,0,0,50.0,0.700422
3/9/2015,Quarter2,finishing,Monday,2,0.7,3.9,,0.0,1200.0,0.0,0,0,10.0,0.6825
3/9/2015,Quarter2,sweing,Monday,6,0.65,23.41,1262.0,4560.0,35.0,0.0,0,1,38.0,0.650962
3/9/2015,Quarter2,sweing,Monday,8,0.65,30.48,953.0,6720.0,26.0,0.0,0,1,56.0,0.650421
3/9/2015,Quarter2,sweing,Monday,5,0.6,26.82,919.0,7080.0,23.0,0.0,0,1,59.0,0.600041
3/9/2015,Quarter2,sweing,Monday,7,0.5,30.48,1161.0,6600.0,0.0,0.0,0,1,55.0,0.500611
3/9/2015,Quarter2,finishing,Monday,10,0.7,2.9,,0.0,960.0,0.0,0,0,8.0,0.477292
3/9/2015,Quarter2,finishing,Monday,8,0.65,3.9,,0.0,960.0,0.0,0,0,8.0,0.264062
3/10/2015,Quarter2,finishing,Tuesday,12,0.8,4.6,,1080.0,0.0,0.0,0,0,9.0,0.92
3/10/2015,Quarter2,finishing,Tuesday,5,0.6,3.94,,1440.0,0.0,0.0,0,0,12.0,0.909392
3/10/2015,Quarter2,sweing,Tuesday,1,0.75,26.82,1574.0,7080.0,75.0,0.0,0,0,59.0,0.900061
3/10/2015,Quarter2,finishing,Tuesday,3,0.8,4.6,,1440.0,0.0,0.0,0,0,12.0,0.894444
3/10/2015,Quarter2,finishing,Tuesday,4,0.75,3.94,,960.0,0.0,0.0,0,0,8.0,0.881575
3/10/2015,Quarter2,finishing,Tuesday,1,0.75,3.94,,960.0,0.0,0.0,0,0,8.0,0.880754
3/10/2015,Quarter2,sweing,Tuesday,4,0.75,26.82,1104.0,5880.0,65.0,0.0,0,0,59.0,0.850084
3/10/2015,Quarter2,finishing,Tuesday,9,0.75,2.9,,1800.0,0.0,0.0,0,0,15.0,0.821667
3/10/2015,Quarter2,sweing,Tuesday,12,0.8,15.26,1069.0,4080.0,63.0,0.0,0,0,34.0,0.800402
3/10/2015,Quarter2,sweing,Tuesday,3,0.8,30.1,756.0,6960.0,63.0,0.0,0,1,58.0,0.800072
3/10/2015,Quarter2,sweing,Tuesday,11,0.8,11.41,338.0,3420.0,50.0,0.0,0,0,58.0,0.800035
3/10/2015,Quarter2,finishing,Tuesday,11,0.8,2.9,,960.0,0.0,0.0,0,0,8.0,0.758229
3/10/2015,Quarter2,sweing,Tuesday,10,0.75,21.82,1499.0,6000.0,34.0,0.0,0,0,50.0,0.750608
3/10/2015,Quarter2,sweing,Tuesday,9,0.75,18.79,1247.0,6240.0,45.0,0.0,0,0,52.0,0.750396
3/10/2015,Quarter2,finishing,Tuesday,2,0.7,3.9,,960.0,0.0,0.0,0,0,8.0,0.741
3/10/2015,Quarter2,sweing,Tuesday,8,0.7,30.48,923.0,6840.0,30.0,0.0,0,1,57.0,0.700505
3/10/2015,Quarter2,sweing,Tuesday,6,0.7,23.41,1180.0,4560.0,30.0,0.0,0,1,38.0,0.700246
3/10/2015,Quarter2,sweing,Tuesday,2,0.7,16.1,957.0,5400.0,40.0,0.0,0,1,45.0,0.700052
3/10/2015,Quarter2,sweing,Tuesday,5,0.65,26.82,1001.0,7080.0,26.0,0.0,0,1,59.0,0.650044
3/10/2015,Quarter2,sweing,Tuesday,7,0.6,30.48,1017.0,6840.0,25.0,0.0,0,1,57.0,0.630403
3/10/2015,Quarter2,finishing,Tuesday,8,0.65,3.9,,960.0,0.0,0.0,0,0,8.0,0.560625
3/10/2015,Quarter2,finishing,Tuesday,7,0.5,3.9,,960.0,0.0,0.0,0,0,8.0,0.560625
3/10/2015,Quarter2,finishing,Tuesday,10,0.7,2.9,,960.0,0.0,0.0,0,0,8.0,0.39875
3/11/2015,Quarter2,finishing,Wednesday,12,0.8,4.6,,2160.0,0.0,0.0,0,0,9.0,0.92284
3/11/2015,Quarter2,finishing,Wednesday,11,0.8,2.9,,2400.0,0.0,0.0,0,0,10.0,0.874028
3/11/2015,Quarter2,finishing,Wednesday,2,0.75,3.9,,1920.0,0.0,0.0,0,0,8.0,0.819271
3/11/2015,Quarter2,finishing,Wednesday,4,0.75,3.94,,1920.0,0.0,0.0,0,0,8.0,0.813309
3/11/2015,Quarter2,finishing,Wednesday,1,0.75,3.94,,1920.0,0.0,0.0,0,0,8.0,0.812625
3/11/2015,Quarter2,sweing,Wednesday,12,0.8,15.26,470.0,4080.0,63.0,0.0,0,0,34.0,0.800402
3/11/2015,Quarter2,sweing,Wednesday,3,0.8,30.1,735.0,6960.0,63.0,0.0,0,1,58.0,0.800072
3/11/2015,Quarter2,sweing,Wednesday,11,0.8,11.41,560.0,3420.0,50.0,0.0,0,0,58.0,0.800035
3/11/2015,Quarter2,finishing,Wednesday,3,0.8,4.6,,1920.0,0.0,0.0,0,0,8.0,0.786632
3/11/2015,Quarter2,finishing,Wednesday,5,0.7,3.94,,1440.0,0.0,0.0,0,0,12.0,0.75885
3/11/2015,Quarter2,sweing,Wednesday,10,0.75,21.82,1674.0,6000.0,34.0,0.0,0,0,50.0,0.750608
3/11/2015,Quarter2,sweing,Wednesday,9,0.75,18.79,290.0,5040.0,45.0,0.0,0,0,52.0,0.750347
3/11/2015,Quarter2,sweing,Wednesday,2,0.75,16.1,971.0,5400.0,45.0,0.0,0,1,45.0,0.750141
3/11/2015,Quarter2,sweing,Wednesday,1,0.75,26.82,1322.0,7080.0,45.0,0.0,0,0,59.0,0.750051
3/11/2015,Quarter2,sweing,Wednesday,4,0.75,26.82,1054.0,7080.0,45.0,0.0,0,0,59.0,0.750051
3/11/2015,Quarter2,sweing,Wednesday,5,0.7,26.82,992.0,6960.0,30.0,0.0,0,1,58.0,0.700557
3/11/2015,Quarter2,sweing,Wednesday,8,0.7,30.48,914.0,6840.0,30.0,0.0,0,1,57.0,0.700505
3/11/2015,Quarter2,sweing,Wednesday,6,0.7,23.41,1128.0,4560.0,40.0,0.0,0,1,38.0,0.700246
3/11/2015,Quarter2,sweing,Wednesday,7,0.65,30.48,935.0,6840.0,26.0,0.0,0,1,57.0,0.650596
3/11/2015,Quarter2,finishing,Wednesday,10,0.75,2.9,,960.0,0.0,0.0,0,0,8.0,0.628333
3/11/2015,Quarter2,finishing,Wednesday,8,0.7,3.9,,960.0,0.0,0.0,0,0,8.0,0.625625
3/11/2015,Quarter2,finishing,Wednesday,7,0.65,3.9,,960.0,0.0,0.0,0,0,8.0,0.625625
3/11/2015,Quarter2,finishing,Wednesday,9,0.75,2.9,,1800.0,0.0,0.0,0,0,15.0,0.505889
3/11/2015,Quarter2,finishing,Wednesday,6,0.7,2.9,,720.0,0.0,0.0,0,0,6.0,0.394722
