Age,Height,Matches,Minutes/Match,Goals/Match,Assists/Match,Yellow Cards/Match,Red Cards/Match,Shots/Match,Pass Success Rate,Aerials Won,class
25,187,69.0,75.1884057971015,0.0434782608695652,0.0579710144927536,0.260869565217391,0.0,0.3,83.0,1.6,Defender
26,170,162.0,62.2222222222222,0.0617283950617283,0.0864197530864197,0.117283950617284,0.0061728395061728,0.8,83.9,0.5,Midfielder
23,176,121.0,77.7933884297521,0.0165289256198347,0.024793388429752,0.28099173553719,0.0165289256198347,0.5,93.2,0.3,Midfielder
31,192,171.0,87.812865497076,0.0,0.0116959064327485,0.0584795321637426,0.0058479532163742,0.0,62.7,0.3,Goalkeeper
23,172,98.0,52.7040816326531,0.0714285714285714,0.0816326530612244,0.122448979591837,0.0,1.0,79.8,0.2,Midfielder
20,169,34.0,41.8235294117647,0.088235294117647,0.117647058823529,0.0588235294117647,0.0,0.7,78.0,0.1,Midfielder
21,175,78.0,55.6666666666667,0.102564102564103,0.0897435897435897,0.0897435897435897,0.0128205128205128,1.1,73.5,0.3,Midfielder
22,193,3.0,60.0,0.333333333333333,0.0,0.0,0.0,2.3,50.0,2.7,Forward
23,182,8.0,76.0,0.125,0.25,0.25,0.0,0.8,78.9,1.4,Defender
27,188,68.0,60.1470588235294,0.279411764705882,0.088235294117647,0.102941176470588,0.0,1.8,67.4,2.7,Forward
22,187,45.0,54.1777777777778,0.0666666666666666,0.0222222222222222,0.222222222222222,0.0222222222222222,0.8,76.5,0.6,Midfielder
25,185,40.0,63.4,0.225,0.1,0.075,0.0,1.4,73.7,0.9,Forward
26,185,16.0,69.0,0.3125,0.0,0.1875,0.0,1.5,71.3,0.8,Forward
27,180,150.0,45.6733333333333,0.0733333333333333,0.0533333333333333,0.14,0.0,0.9,75.6,0.8,Midfielder
34,175,424.0,69.4693396226415,0.10377358490566,0.14622641509434,0.125,0.0047169811320754,1.2,79.0,0.8,Midfielder
23,186,11.0,73.1818181818182,0.0,0.0,0.454545454545455,0.0,0.3,89.6,0.5,Midfielder
24,187,42.0,48.8333333333333,0.0476190476190476,0.0714285714285714,0.166666666666667,0.0,0.5,76.1,1.8,Midfielder
30,189,22.0,65.7272727272727,0.0909090909090909,0.0,0.0454545454545454,0.0454545454545454,0.4,87.6,2.6,Defender
25,189,41.0,90.0,0.0,0.0,0.073170731707317,0.0,0.0,70.9,0.3,Goalkeeper
22,190,16.0,32.125,0.0,0.0,0.0,0.0,0.1,64.5,0.4,Defender
27,182,60.0,62.5,0.05,0.0166666666666666,0.133333333333333,0.0,0.4,82.1,1.9,Defender
22,179,2.0,50.5,0.0,0.5,0.0,0.5,1.5,80.0,0.0,Midfielder
22,183,1.0,46.0,0.0,0.0,0.0,0.0,0.0,71.4,0.0,Defender
30,188,31.0,44.1290322580645,0.0,0.0,0.0967741935483871,0.0,0.9,72.3,0.6,Midfielder
28,191,161.0,80.7888198757764,0.0186335403726708,0.0372670807453416,0.111801242236025,0.0248447204968944,0.4,85.0,1.7,Defender
27,187,68.0,76.3823529411765,0.0147058823529411,0.0294117647058823,0.191176470588235,0.0294117647058823,0.4,82.3,1.8,Defender
30,195,155.0,77.4451612903226,0.116129032258065,0.0258064516129032,0.206451612903226,0.0064516129032258,0.7,84.5,3.1,Defender
35,180,87.0,54.2528735632184,0.149425287356322,0.126436781609195,0.0689655172413793,0.0114942528735632,1.2,75.8,0.5,Midfielder
28,178,192.0,73.4947916666667,0.0677083333333333,0.109375,0.145833333333333,0.0052083333333333,1.1,83.7,0.4,Midfielder
26,197,1.0,90.0,0.0,0.0,0.0,0.0,0.0,83.3,0.0,Goalkeeper
22,188,32.0,51.59375,0.0,0.0,0.09375,0.0,0.2,77.3,0.8,Defender
23,182,3.0,21.6666666666667,0.0,0.0,0.0,0.0,0.3,73.7,1.0,Forward
23,187,109.0,39.1009174311927,0.137614678899083,0.0,0.055045871559633,0.0,1.2,64.5,1.4,Forward
28,193,92.0,88.5108695652174,0.0,0.0,0.0543478260869565,0.0,0.0,59.2,0.2,Goalkeeper
34,188,243.0,71.7078189300412,0.0411522633744856,0.0246913580246913,0.156378600823045,0.0041152263374485,0.3,82.2,2.1,Defender
24,183,46.0,30.9565217391304,0.130434782608696,0.0652173913043478,0.0434782608695652,0.0217391304347826,1.0,79.8,0.2,Midfielder
24,187,31.0,30.9354838709677,0.0,0.064516129032258,0.064516129032258,0.032258064516129,0.2,85.7,0.6,Midfielder
29,189,143.0,53.7762237762238,0.0419580419580419,0.0209790209790209,0.20979020979021,0.0,0.8,75.0,0.8,Midfielder
35,188,219.0,58.0091324200913,0.292237442922374,0.0547945205479452,0.205479452054795,0.0045662100456621,1.9,67.4,4.3,Forward
34,178,159.0,57.1446540880503,0.232704402515723,0.0440251572327044,0.132075471698113,0.0062893081761006,1.9,70.8,1.5,Forward
20,183,31.0,71.3225806451613,0.032258064516129,0.032258064516129,0.161290322580645,0.0,1.2,75.9,0.3,Midfielder
26,183,40.0,80.025,0.025,0.025,0.075,0.075,0.3,88.6,0.3,Midfielder
21,180,7.0,11.2857142857143,0.142857142857143,0.0,0.0,0.0,0.7,45.2,0.6,Forward
23,183,98.0,66.9387755102041,0.0408163265306122,0.0816326530612244,0.0816326530612244,0.0,0.5,86.3,0.9,Midfielder
22,174,76.0,56.1184210526316,0.118421052631579,0.118421052631579,0.144736842105263,0.0,1.2,85.2,0.3,Midfielder
26,195,162.0,76.3456790123457,0.0308641975308641,0.0308641975308641,0.234567901234568,0.0308641975308641,0.4,81.0,3.2,Defender
22,179,58.0,38.9310344827586,0.0862068965517241,0.0689655172413793,0.0344827586206896,0.0,0.7,77.6,0.2,Midfielder
21,177,6.0,19.0,0.0,0.0,0.0,0.0,0.3,89.1,0.2,Defender
23,185,115.0,45.0,0.191304347826087,0.0695652173913043,0.0869565217391304,0.008695652173913,1.1,72.4,2.0,Forward
20,188,12.0,53.0,0.0,0.0,0.166666666666667,0.0,0.5,90.1,1.0,Defender
28,193,192.0,89.1770833333333,0.0,0.0052083333333333,0.0364583333333333,0.0104166666666666,0.0,71.4,0.3,Goalkeeper
23,186,71.0,73.4225352112676,0.028169014084507,0.028169014084507,0.0845070422535211,0.0140845070422535,0.4,88.4,1.7,Defender
23,189,48.0,68.8333333333333,0.0,0.0,0.166666666666667,0.0,0.2,81.2,1.8,Defender
22,187,85.0,73.5529411764706,0.0117647058823529,0.0,0.188235294117647,0.0352941176470588,0.3,82.1,1.3,Defender
19,174,11.0,21.3636363636364,0.0,0.0,0.0,0.0,0.8,85.2,0.0,Forward
30,186,151.0,50.7483443708609,0.324503311258278,0.0198675496688741,0.0529801324503311,0.0,1.5,65.4,1.9,Forward
31,197,45.0,90.0,0.0,0.0,0.0222222222222222,0.0,0.0,61.5,0.3,Goalkeeper
22,172,82.0,61.3536585365854,0.109756097560976,0.0853658536585365,0.134146341463415,0.0,1.2,85.1,0.9,Midfielder
26,195,32.0,71.40625,0.03125,0.0,0.09375,0.03125,0.3,83.8,1.7,Defender
22,182,31.0,34.6451612903226,0.032258064516129,0.032258064516129,0.129032258064516,0.0,0.6,70.3,0.3,Midfielder
22,187,38.0,90.0,0.0,0.0,0.0526315789473684,0.0,0.0,54.2,0.2,Goalkeeper
25,176,11.0,57.9090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.5,85.1,0.5,Midfielder
31,178,314.0,61.6751592356688,0.0445859872611464,0.0891719745222929,0.146496815286624,0.0031847133757961,0.9,78.8,0.5,Midfielder
26,190,25.0,72.56,0.04,0.0,0.24,0.0,0.8,71.6,2.4,Defender
24,180,33.0,46.969696969697,0.0909090909090909,0.0606060606060606,0.121212121212121,0.0303030303030303,0.6,81.8,0.6,Midfielder
24,185,9.0,83.4444444444444,0.0,0.111111111111111,0.111111111111111,0.0,0.4,80.0,1.2,Defender
26,187,38.0,46.5263157894737,0.0,0.0,0.105263157894737,0.0,0.3,80.5,1.4,Defender
24,170,54.0,38.2962962962963,0.0555555555555555,0.037037037037037,0.037037037037037,0.0,0.8,73.0,0.1,Midfielder
21,190,5.0,14.0,0.0,0.0,0.0,0.0,0.2,84.1,0.2,Defender
28,188,64.0,47.578125,0.046875,0.03125,0.078125,0.0,0.8,71.2,0.9,Midfielder
21,187,6.0,23.5,0.0,0.0,0.0,0.0,0.5,79.6,0.8,Midfielder
26,176,5.0,24.4,0.0,0.0,0.0,0.0,0.2,89.4,0.2,Forward
34,185,76.0,46.7894736842105,0.289473684210526,0.0,0.0394736842105263,0.0,1.6,69.1,1.1,Forward
24,186,1.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,Midfielder
20,185,11.0,14.8181818181818,0.0,0.0,0.0,0.0,0.3,60.5,0.2,Forward
19,175,2.0,12.5,0.0,0.0,0.0,0.0,0.0,72.7,0.0,Midfielder
22,188,38.0,79.8684210526316,0.0263157894736842,0.0,0.131578947368421,0.0,0.2,82.7,0.6,Defender
26,190,176.0,90.3522727272727,0.0,0.0056818181818181,0.0227272727272727,0.0,0.0,57.1,0.2,Goalkeeper
18,178,15.0,48.4,0.0666666666666666,0.133333333333333,0.333333333333333,0.0,0.9,79.3,0.1,Midfielder
22,188,164.0,81.7378048780488,0.0365853658536585,0.048780487804878,0.164634146341463,0.0,0.6,86.7,2.2,Defender
28,189,242.0,84.8636363636364,0.0413223140495867,0.012396694214876,0.227272727272727,0.0041322314049586,0.3,84.1,2.4,Defender
25,173,170.0,67.3176470588235,0.0235294117647058,0.0352941176470588,0.241176470588235,0.0117647058823529,0.3,87.7,0.8,Midfielder
36,172,331.0,59.5075528700906,0.108761329305136,0.102719033232628,0.0876132930513595,0.0,1.1,84.3,0.5,Midfielder
34,193,205.0,90.1365853658537,0.0,0.0,0.0292682926829268,0.0,0.0,51.2,0.4,Goalkeeper
22,181,98.0,62.4795918367347,0.306122448979592,0.0816326530612244,0.0408163265306122,0.0,1.6,80.7,0.2,Forward
21,181,70.0,42.5,0.114285714285714,0.0571428571428571,0.0571428571428571,0.0,0.8,80.7,0.3,Midfielder
30,201,156.0,62.8076923076923,0.564102564102564,0.0705128205128205,0.108974358974359,0.0,2.5,71.2,3.3,Forward
18,174,8.0,34.5,0.125,0.0,0.0,0.0,1.3,88.3,0.0,Forward
24,183,113.0,68.4955752212389,0.0884955752212389,0.0973451327433628,0.079646017699115,0.0,1.0,82.1,0.3,Midfielder
20,190,77.0,42.2207792207792,0.0129870129870129,0.0129870129870129,0.155844155844156,0.0129870129870129,0.3,87.1,0.5,Midfielder
30,185,173.0,79.1849710982659,0.0231213872832369,0.0231213872832369,0.184971098265896,0.0173410404624277,0.3,80.7,1.5,Defender
27,188,207.0,85.4444444444444,0.0917874396135265,0.0144927536231884,0.173913043478261,0.0096618357487922,0.7,84.4,2.9,Defender
26,190,72.0,80.8888888888889,0.0833333333333333,0.0,0.222222222222222,0.0,0.8,87.7,1.7,Defender
26,185,300.0,70.92,0.05,0.0733333333333333,0.236666666666667,0.0,0.9,86.0,1.0,Midfielder
32,188,267.0,88.1086142322097,0.0,0.0,0.048689138576779,0.0149812734082397,0.0,57.4,0.2,Goalkeeper
24,190,223.0,67.9730941704036,0.439461883408072,0.0762331838565022,0.085201793721973,0.0089686098654708,2.7,69.5,1.5,Forward
27,187,82.0,88.4512195121951,0.0,0.0121951219512195,0.0,0.0121951219512195,0.0,74.4,0.2,Goalkeeper
20,171,8.0,41.25,0.125,0.25,0.0,0.0,0.3,87.9,0.1,Forward
23,192,159.0,60.3522012578616,0.0566037735849056,0.050314465408805,0.132075471698113,0.0,0.8,87.2,0.6,Midfielder
26,175,239.0,73.0794979079498,0.0920502092050209,0.0753138075313807,0.246861924686192,0.00836820083682,1.0,85.5,0.8,Midfielder
24,179,118.0,67.9491525423729,0.0254237288135593,0.0254237288135593,0.101694915254237,0.0,0.2,88.4,0.9,Defender
23,186,31.0,68.2903225806452,0.0,0.0,0.258064516129032,0.0,0.5,76.3,2.2,Defender
23,178,59.0,55.1186440677966,0.0508474576271186,0.11864406779661,0.152542372881356,0.0,0.7,88.0,0.1,Midfielder
29,192,239.0,83.2259414225942,0.167364016736402,0.0502092050209205,0.154811715481172,0.00418410041841,1.4,76.4,4.0,Midfielder
27,194,151.0,86.9006622516556,0.0198675496688741,0.0132450331125827,0.152317880794702,0.0,0.4,85.3,2.2,Defender
39,190,392.0,88.5357142857143,0.0,0.0051020408163265,0.0280612244897959,0.0025510204081632,0.0,56.3,0.3,Goalkeeper
26,194,156.0,80.2628205128205,0.0448717948717948,0.0064102564102564,0.153846153846154,0.0128205128205128,0.9,82.5,2.6,Defender
31,195,270.0,88.5074074074074,0.0,0.0,0.0259259259259259,0.0,0.0,68.6,0.3,Goalkeeper
30,185,190.0,78.1157894736842,0.0421052631578947,0.0210526315789473,0.263157894736842,0.0052631578947368,0.7,85.5,1.2,Midfielder
24,192,148.0,82.0202702702703,0.0202702702702702,0.0135135135135135,0.148648648648649,0.027027027027027,0.4,88.3,1.6,Defender
23,174,117.0,65.0427350427351,0.230769230769231,0.102564102564103,0.136752136752137,0.0,1.7,78.1,0.2,Midfielder
31,189,273.0,64.1428571428571,0.373626373626374,0.120879120879121,0.0659340659340659,0.0,2.2,63.8,3.9,Forward
24,190,4.0,10.5,0.0,0.0,0.25,0.0,0.5,100.0,0.0,Midfielder
27,180,282.0,67.2340425531915,0.156028368794326,0.109929078014184,0.141843971631206,0.0035460992907801,1.1,83.7,0.4,Midfielder
18,178,31.0,31.5483870967742,0.032258064516129,0.032258064516129,0.0,0.0,0.8,80.3,0.3,Forward
30,178,294.0,75.6394557823129,0.197278911564626,0.183673469387755,0.136054421768708,0.0034013605442176,1.6,80.4,0.4,Midfielder
24,173,89.0,74.4044943820225,0.0,0.0112359550561797,0.325842696629214,0.0449438202247191,0.3,86.1,0.9,Defender
26,173,165.0,82.8363636363636,0.0121212121212121,0.0242424242424242,0.175757575757576,0.0121212121212121,0.3,83.5,1.4,Midfielder
24,182,154.0,75.5584415584416,0.0519480519480519,0.0129870129870129,0.214285714285714,0.0194805194805194,0.7,77.6,4.2,Defender
23,191,65.0,78.4615384615385,0.0461538461538461,0.0153846153846153,0.215384615384615,0.0153846153846153,0.5,88.3,1.9,Defender
23,176,21.0,58.8571428571429,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0,1.4,70.6,0.1,Midfielder
20,186,5.0,60.8,0.0,0.0,0.2,0.0,0.6,87.1,1.6,Defender
29,183,276.0,76.963768115942,0.0253623188405797,0.0253623188405797,0.115942028985507,0.0,0.9,82.4,1.7,Midfielder
22,169,60.0,60.2166666666667,0.25,0.2,0.133333333333333,0.0,2.0,76.2,0.2,Midfielder
29,181,195.0,73.1692307692308,0.041025641025641,0.0512820512820512,0.0717948717948717,0.0051282051282051,0.3,90.1,0.7,Midfielder
22,178,145.0,61.1241379310345,0.275862068965517,0.0482758620689655,0.0551724137931034,0.0068965517241379,1.6,83.6,0.3,Forward
39,187,558.0,89.2043010752688,0.0,0.003584229390681,0.039426523297491,0.007168458781362,0.0,63.7,0.2,Goalkeeper
25,175,116.0,51.8534482758621,0.206896551724138,0.189655172413793,0.0603448275862069,0.0,1.7,79.7,0.3,Midfielder
20,192,4.0,14.75,0.25,0.0,0.0,0.0,0.5,78.6,0.5,Forward
19,176,10.0,25.7,0.0,0.0,0.1,0.0,0.7,89.9,0.3,Defender
20,182,106.0,49.6132075471698,0.0849056603773584,0.0188679245283018,0.188679245283019,0.0,0.8,76.5,0.4,Midfielder
31,186,64.0,87.40625,0.0,0.0,0.09375,0.015625,0.0,63.0,0.3,Goalkeeper
23,190,2.0,23.0,0.0,0.0,0.0,0.0,0.0,85.3,0.5,Goalkeeper
21,178,20.0,37.95,0.0,0.0,0.2,0.0,0.7,83.8,0.7,Midfielder
37,183,198.0,82.9242424242424,0.0202020202020202,0.0353535353535353,0.212121212121212,0.0252525252525252,0.6,77.6,1.8,Defender
22,183,18.0,80.2777777777778,0.0,0.111111111111111,0.111111111111111,0.0,0.2,79.2,1.2,Defender
20,183,1.0,8.0,0.0,0.0,0.0,0.0,1.0,66.7,1.0,Forward
25,190,32.0,51.78125,0.09375,0.0,0.25,0.0,1.0,76.1,0.8,Midfielder
19,196,5.0,88.2,0.0,0.0,0.0,0.0,0.4,84.1,3.0,Defender
26,177,69.0,51.3623188405797,0.260869565217391,0.0289855072463768,0.115942028985507,0.0,1.1,66.8,0.7,Forward
24,182,6.0,29.3333333333333,0.166666666666667,0.0,0.166666666666667,0.0,0.2,86.5,0.0,Midfielder
22,171,2.0,30.0,0.0,0.0,0.0,0.0,0.5,85.0,0.0,Forward
27,191,72.0,80.4583333333333,0.0555555555555555,0.0,0.138888888888889,0.0138888888888888,0.5,85.1,1.9,Defender
25,176,8.0,45.0,0.0,0.125,0.0,0.0,0.6,77.4,0.8,Forward
33,185,144.0,54.7152777777778,0.215277777777778,0.0208333333333333,0.173611111111111,0.0,1.6,71.2,1.0,Forward
22,185,38.0,45.8684210526316,0.105263157894737,0.0,0.105263157894737,0.0,1.4,75.8,0.6,Midfielder
20,176,4.0,74.5,0.0,0.0,0.0,0.0,0.5,70.0,1.0,Defender
21,185,18.0,23.2777777777778,0.0,0.0,0.166666666666667,0.0,0.3,80.6,0.3,Midfielder
33,188,83.0,86.3855421686747,0.0,0.0,0.0120481927710843,0.0,0.0,56.6,0.1,Goalkeeper
29,174,46.0,75.9130434782609,0.0652173913043478,0.0,0.152173913043478,0.0,1.0,85.2,0.5,Midfielder
20,181,5.0,18.6,0.0,0.0,0.0,0.0,0.6,89.1,0.0,Forward
20,188,6.0,14.6666666666667,0.0,0.0,0.166666666666667,0.0,0.0,72.4,0.3,Forward
25,197,5.0,50.0,0.0,0.0,0.0,0.0,0.2,81.4,0.8,Defender
24,200,5.0,87.8,0.0,0.0,0.2,0.0,0.4,83.3,2.4,Defender
27,176,335.0,74.6805970149254,0.107462686567164,0.11044776119403,0.13134328358209,0.0,1.3,83.1,0.8,Midfielder
23,195,155.0,63.1096774193548,0.064516129032258,0.0193548387096774,0.174193548387097,0.0129032258064516,0.8,83.7,1.4,Midfielder
20,183,37.0,63.1621621621622,0.0,0.0,0.162162162162162,0.0,0.1,82.4,0.8,Midfielder
27,183,227.0,85.6343612334802,0.0352422907488986,0.0088105726872246,0.118942731277533,0.0088105726872246,0.4,87.5,1.7,Defender
23,180,125.0,60.272,0.112,0.096,0.112,0.0,0.9,85.1,0.4,Midfielder
32,195,252.0,89.3968253968254,0.0,0.0,0.0873015873015873,0.0,0.0,65.4,0.3,Goalkeeper
20,185,81.0,32.3950617283951,0.259259259259259,0.037037037037037,0.17283950617284,0.0123456790123456,1.5,68.2,1.3,Forward
30,189,335.0,62.3761194029851,0.122388059701493,0.11044776119403,0.0985074626865671,0.0,1.9,85.7,0.8,Midfielder
30,178,253.0,84.3557312252964,0.102766798418972,0.122529644268775,0.237154150197628,0.0039525691699604,1.6,80.4,0.7,Midfielder
18,184,14.0,58.0,0.0,0.0,0.0714285714285714,0.0,0.4,85.2,0.1,Defender
31,186,264.0,84.1060606060606,0.0378787878787878,0.0,0.204545454545455,0.0113636363636363,0.7,84.7,2.1,Defender
22,181,96.0,64.7916666666667,0.177083333333333,0.0833333333333333,0.114583333333333,0.0104166666666666,2.3,77.3,0.3,Midfielder
28,193,113.0,90.0,0.0,0.0,0.0442477876106194,0.0,0.0,77.7,0.3,Goalkeeper
31,187,267.0,82.1985018726592,0.134831460674157,0.101123595505618,0.209737827715356,0.0037453183520599,1.2,73.1,3.1,Midfielder
24,185,43.0,65.9767441860465,0.255813953488372,0.0930232558139534,0.186046511627907,0.0232558139534883,1.9,85.4,0.2,Midfielder
30,189,261.0,86.6130268199234,0.0383141762452107,0.0268199233716475,0.10727969348659,0.003831417624521,0.3,86.3,1.7,Defender
26,188,44.0,36.4318181818182,0.0454545454545454,0.0227272727272727,0.113636363636364,0.0227272727272727,1.0,71.6,1.2,Forward
25,186,65.0,42.0307692307692,0.0923076923076923,0.0,0.107692307692308,0.0153846153846153,0.6,70.7,1.1,Midfielder
23,172,35.0,64.5142857142857,0.0285714285714285,0.0571428571428571,0.0571428571428571,0.0,0.7,86.4,0.6,Midfielder
25,183,64.0,51.953125,0.09375,0.109375,0.15625,0.0,1.2,78.5,0.5,Midfielder
29,185,93.0,50.3548387096774,0.032258064516129,0.021505376344086,0.129032258064516,0.0,0.3,79.5,1.1,Defender
23,183,42.0,54.5952380952381,0.142857142857143,0.166666666666667,0.19047619047619,0.0,1.6,72.4,0.5,Midfielder
21,181,44.0,69.0681818181818,0.0909090909090909,0.0909090909090909,0.113636363636364,0.0227272727272727,0.6,78.4,0.7,Midfielder
33,190,222.0,63.027027027027,0.310810810810811,0.036036036036036,0.18018018018018,0.0,1.7,60.8,3.9,Forward
23,164,42.0,65.1904761904762,0.166666666666667,0.166666666666667,0.214285714285714,0.0,1.4,68.9,0.1,Midfielder
30,190,150.0,71.82,0.04,0.0066666666666666,0.246666666666667,0.0066666666666666,0.9,77.3,3.4,Midfielder
30,194,115.0,88.1565217391304,0.0347826086956521,0.0521739130434782,0.269565217391304,0.017391304347826,0.5,81.6,2.6,Defender
31,192,150.0,89.48,0.0,0.0,0.0933333333333333,0.0066666666666666,0.0,54.6,0.3,Goalkeeper
22,177,78.0,69.5641025641026,0.0769230769230769,0.0897435897435897,0.128205128205128,0.0,0.8,81.7,0.5,Midfielder
24,188,12.0,68.3333333333333,0.166666666666667,0.0,0.166666666666667,0.0,0.4,70.6,0.8,Defender
25,182,52.0,75.3076923076923,0.0192307692307692,0.115384615384615,0.0961538461538461,0.0,0.2,79.8,0.7,Defender
23,190,25.0,81.48,0.0,0.0,0.24,0.04,0.2,78.2,1.5,Defender
26,179,69.0,37.7246376811594,0.0144927536231884,0.0579710144927536,0.101449275362319,0.0,0.8,74.8,1.1,Midfielder
32,180,108.0,74.0833333333333,0.0,0.0092592592592592,0.175925925925926,0.0,0.1,79.3,0.9,Defender
24,192,52.0,31.9807692307692,0.134615384615385,0.0192307692307692,0.0769230769230769,0.0,0.8,61.9,1.1,Forward
22,180,39.0,55.5128205128205,0.102564102564103,0.0,0.128205128205128,0.0,0.6,77.0,1.7,Midfielder
30,176,330.0,62.1575757575758,0.0878787878787878,0.0939393939393939,0.0939393939393939,0.0,0.7,83.2,0.4,Midfielder
29,180,145.0,68.2758620689655,0.0137931034482758,0.0068965517241379,0.213793103448276,0.0,0.5,72.2,1.5,Defender
22,176,10.0,32.8,0.0,0.0,0.1,0.0,0.3,78.5,0.2,Forward
24,180,41.0,32.8048780487805,0.048780487804878,0.048780487804878,0.048780487804878,0.0,0.3,75.8,0.4,Midfielder
24,185,49.0,74.1428571428571,0.0204081632653061,0.0,0.122448979591837,0.0204081632653061,0.3,90.9,1.3,Defender
22,179,111.0,62.8288288288288,0.009009009009009,0.09009009009009,0.261261261261261,0.009009009009009,0.6,88.6,0.3,Midfielder
25,185,254.0,70.3425196850394,0.0590551181102362,0.0708661417322834,0.169291338582677,0.0039370078740157,0.8,87.7,0.5,Midfielder
29,185,353.0,84.0198300283286,0.0396600566572237,0.0141643059490084,0.229461756373938,0.0169971671388102,0.4,89.0,2.2,Defender
33,187,344.0,63.4331395348837,0.101744186046512,0.063953488372093,0.191860465116279,0.002906976744186,1.3,83.2,1.3,Midfielder
23,181,68.0,49.2794117647059,0.161764705882353,0.088235294117647,0.147058823529412,0.0,1.2,76.1,0.2,Midfielder
30,194,171.0,89.7894736842105,0.0058479532163742,0.0,0.023391812865497,0.0,0.0,72.9,0.3,Goalkeeper
27,176,119.0,64.4453781512605,0.100840336134454,0.0756302521008403,0.210084033613445,0.0084033613445378,1.0,80.2,0.4,Midfielder
31,187,163.0,80.9693251533742,0.0920245398773006,0.0368098159509202,0.226993865030675,0.0245398773006134,0.8,86.7,2.3,Defender
23,176,113.0,59.3628318584071,0.132743362831858,0.0884955752212389,0.0619469026548672,0.0,0.9,85.4,0.5,Midfielder
26,179,5.0,67.2,0.0,0.0,0.0,0.0,0.0,71.1,1.6,Defender
29,195,2.0,90.0,0.0,0.0,0.0,0.0,0.0,38.1,0.5,Goalkeeper
24,184,40.0,45.225,0.2,0.1,0.15,0.0,1.2,66.9,0.6,Forward
25,181,11.0,37.3636363636364,0.272727272727273,0.0909090909090909,0.0909090909090909,0.0,1.4,69.0,1.8,Forward
34,181,266.0,71.9022556390978,0.0601503759398496,0.146616541353383,0.0601503759398496,0.0075187969924812,1.0,73.4,0.4,Midfielder
20,169,18.0,66.1111111111111,0.0,0.111111111111111,0.166666666666667,0.0555555555555555,0.3,87.1,0.2,Midfielder
18,179,5.0,9.4,0.2,0.0,0.0,0.0,0.6,64.9,0.2,Forward
20,192,39.0,70.3076923076923,0.0512820512820512,0.0,0.333333333333333,0.0,0.4,79.2,3.1,Defender
26,182,130.0,58.1846153846154,0.123076923076923,0.1,0.0846153846153846,0.0,1.5,82.0,0.8,Midfielder
27,184,226.0,65.4203539823009,0.0884955752212389,0.0309734513274336,0.15929203539823,0.0088495575221238,1.0,74.2,0.8,Midfielder
21,189,4.0,89.75,0.0,0.0,0.25,0.0,0.8,85.8,2.3,Defender
22,173,150.0,63.4333333333333,0.06,0.12,0.18,0.0066666666666666,1.4,75.6,0.3,Midfielder
